Date,Civil (kWh),temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day
2019-01-24 23:00:00,140.685,12.041666666666666,75.95,0.0,0.0,1019.0,5.036083333333333,0.0,0.0
2019-01-25 00:00:00,137.209,11.963333333333333,75.60833333333333,0.0,0.0,1019.0,5.746666666666667,0.0,0.0
2019-01-25 01:00:00,132.866,11.824166666666665,74.71666666666667,0.0,0.0,1019.0,4.975666666666666,0.0,0.0
2019-01-25 02:00:00,127.981,11.660833333333334,74.33333333333333,0.0,0.0,1019.0,5.33625,0.0,0.0
2019-01-25 03:00:00,126.016,11.473333333333334,73.73333333333333,0.0,0.0,1018.8333333333334,5.3942499999999995,0.0,0.0
2019-01-25 04:00:00,123.587,11.135,74.31666666666666,0.0,0.0,1019.0,4.394,0.0,0.0
2019-01-25 05:00:00,126.248,11.049999999999999,73.00833333333334,0.0,0.0,1019.0,6.2980833333333335,0.0,0.0
2019-01-25 06:00:00,170.062,10.775,73.41666666666667,0.0,0.0,1019.0,4.207333333333334,0.0,0.0
2019-01-25 07:00:00,268.932,11.288333333333334,67.96833333333333,0.0,0.0,1019.6666666666666,6.429916666666666,0.0,0.0
2019-01-25 08:00:00,407.888,11.957500000000001,63.84166666666667,0.0,0.0,1020.0,85.39999999999999,0.0,0.0
2019-01-25 09:00:00,449.639,12.1975,69.63,0.0,0.0,1020.8333333333334,245.57500000000002,0.0,0.0
2019-01-25 10:00:00,443.137,12.985833333333334,64.31083333333333,0.0,0.0,1021.0,390.45,0.0,0.0
2019-01-25 11:00:00,454.373,14.755833333333333,52.10833333333333,0.0,0.0,1021.0,494.3666666666666,0.0,0.0
2019-01-25 12:00:00,467.928,14.811666666666667,51.35916666666666,0.0,0.0,1020.5833333333334,540.6666666666666,0.0,0.0
2019-01-25 13:00:00,438.335,16.330833333333334,44.669999999999995,0.0,0.0,1020.0,532.5083333333333,0.0,0.0
2019-01-25 14:00:00,441.474,17.29,42.354166666666664,0.0,0.0,1019.75,468.27500000000003,0.0,0.0
2019-01-25 15:00:00,380.941,17.835,41.995,0.0,0.0,1019.1666666666666,344.47499999999997,0.0,0.0
2019-01-25 16:00:00,369.374,17.924166666666668,40.214166666666664,0.0,0.0,1019.0,190.025,0.0,0.0
2019-01-25 17:00:00,331.242,17.3425,40.56916666666667,0.0,0.0,1019.25,37.73316666666667,0.0,0.0
2019-01-25 18:00:00,283.734,15.476666666666667,57.7525,0.0,0.0,1020.0,2.194,0.0,0.0
2019-01-25 19:00:00,212.769,14.4375,61.057500000000005,0.0,0.0,1020.0,3.6224166666666666,0.0,0.0
2019-01-25 20:00:00,165.304,14.4,57.086666666666666,0.0,0.0,1020.0,3.638916666666667,0.0,0.0
2019-01-25 21:00:00,129.642,14.575000000000001,53.88583333333333,0.0,0.0,1020.6666666666666,2.1944166666666667,0.0,0.0
2019-01-25 22:00:00,126.758,14.1325,54.62083333333334,0.0,0.0,1021.0,2.746,0.0,0.0
2019-01-25 23:00:00,120.655,14.118333333333332,53.826666666666675,0.0,0.0,1021.0,1.6591666666666667,0.0,0.0
2019-01-26 00:00:00,118.68,12.406666666666666,62.403333333333336,0.0,0.0,1021.0,3.2448333333333337,0.0,0.0
2019-01-26 01:00:00,115.973,11.760833333333332,67.2325,0.0,0.0,1021.0,4.405916666666667,0.0,0.0
2019-01-26 02:00:00,115.116,10.801666666666668,79.34166666666667,0.0,0.0,1021.0,3.5496666666666665,0.0,0.0
2019-01-26 03:00:00,112.878,10.020833333333334,80.11666666666666,0.0,0.0,1021.0,2.901,0.0,0.0
2019-01-26 04:00:00,108.957,10.399166666666668,76.81666666666666,0.0,0.0,1021.0,4.265333333333333,0.0,0.0
2019-01-26 05:00:00,105.523,10.558333333333334,73.14166666666667,0.0,0.0,1021.0,4.78175,0.0,0.0
2019-01-26 06:00:00,106.869,10.001666666666667,74.54166666666667,0.0,0.0,1021.0,5.43475,0.0,0.0
2019-01-26 07:00:00,116.032,9.59,77.175,0.0,0.0,1021.6666666666666,7.017416666666667,0.0,0.0
2019-01-26 08:00:00,137.943,9.348333333333334,76.14999999999999,0.0,0.0,1022.0,87.75,0.0,0.0
2019-01-26 09:00:00,139.744,10.701666666666666,63.9475,0.0,0.0,1022.0,253.08333333333334,0.0,0.0
2019-01-26 10:00:00,145.737,12.594166666666666,52.03333333333333,0.0,0.0,1022.75,397.84999999999997,0.0,0.0
2019-01-26 11:00:00,141.263,14.354166666666666,45.598333333333336,0.0,0.0,1022.5833333333334,501.80833333333334,0.0,0.0
2019-01-26 12:00:00,143.311,15.760833333333332,44.985833333333325,0.0,0.0,1021.9166666666666,549.9416666666667,0.0,0.0
2019-01-26 13:00:00,145.231,16.1925,49.112500000000004,0.0,0.0,1021.0,537.5916666666667,0.0,0.0
2019-01-26 14:00:00,144.109,17.096666666666668,46.0925,0.0,0.0,1020.0833333333334,469.7083333333333,0.0,0.0
2019-01-26 15:00:00,141.487,16.211666666666666,49.5975,0.0,0.0,1020.0,344.31666666666666,0.0,0.0
2019-01-26 16:00:00,143.99,16.933333333333334,48.649166666666666,0.0,0.0,1020.0,186.60833333333335,0.0,0.0
2019-01-26 17:00:00,140.509,16.05,52.94916666666666,0.0,0.0,1020.0,36.67241666666667,0.0,0.0
2019-01-26 18:00:00,138.106,14.628333333333332,53.91833333333333,0.0,0.0,1020.0,0.8766666666666666,0.0,0.0
2019-01-26 19:00:00,132.976,12.950833333333334,63.094166666666666,0.0,0.0,1021.0,1.6959166666666665,0.0,0.0
2019-01-26 20:00:00,127.238,11.754166666666668,76.25,0.0,0.0,1021.0,3.045916666666667,0.0,0.0
2019-01-26 21:00:00,123.042,11.369166666666667,76.13333333333334,0.0,0.0,1021.0,4.242166666666667,0.0,0.0
2019-01-26 22:00:00,125.117,11.075000000000001,74.68333333333334,0.0,0.0,1021.0,3.2195,0.0,0.0
2019-01-26 23:00:00,123.506,10.4575,75.40833333333333,0.0,0.0,1021.5833333333334,3.454916666666666,0.0,0.0
2019-01-27 00:00:00,119.624,10.175833333333333,74.05833333333334,0.0,0.0,1022.0,5.001166666666666,0.0,0.0
2019-01-27 01:00:00,116.863,9.976666666666667,73.2,0.0,0.0,1021.5833333333334,2.3405,0.0,0.0
2019-01-27 02:00:00,115.857,9.996666666666668,73.19166666666666,0.0,0.0,1022.0,2.94275,0.0,0.0
2019-01-27 03:00:00,113.61,10.32,72.175,0.0,0.0,1022.0,3.212666666666667,0.0,0.0
2019-01-27 04:00:00,109.584,10.303333333333333,70.6425,0.0,0.0,1022.0,2.8505833333333332,0.0,0.0
2019-01-27 05:00:00,103.811,10.703333333333333,69.61833333333333,0.0,0.0,1022.0,3.111083333333333,0.0,0.0
2019-01-27 06:00:00,100.629,10.8175,73.075,0.0,0.0,1022.0,3.549583333333333,0.0,0.0
2019-01-27 07:00:00,103.905,10.685,80.21666666666667,0.0,0.0,1022.0,4.613166666666667,0.0,0.0
2019-01-27 08:00:00,101.888,10.818333333333333,76.175,0.0,0.0,1022.8333333333334,73.79166666666667,0.0,0.0
2019-01-27 09:00:00,102.717,11.481666666666667,67.9475,0.0,0.0,1023.25,174.83416666666668,0.0,0.0
2019-01-27 10:00:00,106.719,11.913333333333334,53.166666666666664,0.0,0.0,1024.0,234.775,0.0,0.0
2019-01-27 11:00:00,108.394,12.269166666666665,47.45583333333334,0.0,0.0,1024.6666666666667,164.59166666666667,0.0,0.0
2019-01-27 12:00:00,107.804,12.045,52.60916666666666,0.0,0.0,1024.8333333333333,213.28333333333333,0.0,0.0
2019-01-27 13:00:00,111.953,12.402500000000002,50.020833333333336,0.0,0.0,1024.0,274.96666666666664,0.0,0.0
2019-01-27 14:00:00,120.067,12.685833333333333,46.56583333333333,0.0,0.0,1024.0,332.84999999999997,0.0,0.0
2019-01-27 15:00:00,130.765,12.4225,49.685833333333335,0.0,0.0,1024.0,223.125,0.0,0.0
2019-01-27 16:00:00,131.937,12.1175,52.6625,0.0,0.0,1024.0,119.8075,0.0,0.0
2019-01-27 17:00:00,141.41,11.393333333333333,61.42916666666667,0.0,0.0,1024.25,19.12633333333333,0.0,0.0
2019-01-27 18:00:00,141.233,10.846666666666666,67.05166666666666,0.0,0.0,1025.0,4.770416666666667,0.0,0.0
2019-01-27 19:00:00,140.868,10.646666666666667,67.295,0.0,0.0,1025.4166666666667,5.896249999999999,0.0,0.0
2019-01-27 20:00:00,128.906,10.539166666666667,66.96083333333333,0.0,0.0,1026.0,2.294,0.0,0.0
2019-01-27 21:00:00,129.499,10.571666666666667,67.60166666666667,0.0,0.0,1026.4166666666667,2.5225,0.0,0.0
2019-01-27 22:00:00,133.589,10.418333333333333,68.58749999999999,0.0,0.0,1026.5833333333333,2.7718333333333334,0.0,0.0
2019-01-27 23:00:00,132.121,10.49,69.99249999999999,0.0,0.0,1026.8333333333333,3.3465000000000003,0.0,0.0
2019-01-28 00:00:00,129.0,10.466666666666667,70.69166666666666,0.0,0.0,1026.3333333333333,4.632499999999999,0.0,0.0
2019-01-28 01:00:00,122.41,10.479166666666666,69.44250000000001,0.0,0.0,1026.0,4.2415,0.0,0.0
2019-01-28 02:00:00,121.142,10.663333333333332,68.795,0.0,0.0,1026.1666666666667,6.136416666666666,0.0,0.0
2019-01-28 03:00:00,120.294,10.37,71.20083333333334,0.0,0.0,1026.25,4.2026666666666666,0.0,0.0
2019-01-28 04:00:00,119.152,9.988333333333333,72.60000000000001,0.0,0.0,1026.0,9.0995,0.0,0.0
2019-01-28 05:00:00,132.259,10.280833333333334,68.67333333333333,0.0,0.0,1025.9166666666667,6.900916666666667,0.0,0.0
2019-01-28 06:00:00,154.216,10.475,66.365,0.0,0.0,1026.5,11.641416666666666,0.0,0.0
2019-01-28 07:00:00,232.381,10.616666666666667,65.15666666666667,0.0,0.0,1026.5833333333333,11.578166666666666,0.0,0.0
2019-01-28 08:00:00,373.703,10.751666666666667,71.57000000000001,0.0,0.0,1027.0,87.50833333333333,0.0,0.0
2019-01-28 09:00:00,452.315,11.168333333333335,71.28583333333333,0.0,0.0,1027.0,76.74583333333334,0.0,0.0
2019-01-28 10:00:00,506.621,11.515,71.99166666666666,0.0,0.0,1027.6666666666667,110.61,0.0,0.0
2019-01-28 11:00:00,511.121,12.495833333333332,65.33583333333333,0.0,0.0,1027.8333333333333,347.4166666666667,0.0,0.0
2019-01-28 12:00:00,511.825,12.748333333333333,62.44,0.0,0.0,1027.0,243.42500000000004,0.0,0.0
2019-01-28 13:00:00,514.877,12.705,67.42083333333333,0.0,0.0,1026.6666666666667,220.39166666666668,0.0,0.0
2019-01-28 14:00:00,480.263,12.510833333333332,68.815,0.0,0.0,1026.25,166.66666666666666,0.0,0.0
2019-01-28 15:00:00,473.9,12.766666666666666,67.84083333333334,0.0,0.0,1026.0,113.54166666666667,0.0,0.0
2019-01-28 16:00:00,455.19,12.656666666666666,69.02,0.0,0.0,1026.0,67.29666666666667,0.0,0.0
2019-01-28 17:00:00,420.969,12.155833333333334,71.81666666666666,0.0,0.0,1026.0,16.17875,0.0,0.0
2019-01-28 18:00:00,368.876,11.843333333333334,73.96666666666667,0.0,0.0,1026.0,5.014666666666667,0.0,0.0
2019-01-28 19:00:00,264.22,11.825000000000001,74.19166666666666,0.0,0.0,1026.0,5.469666666666666,0.0,0.0
2019-01-28 20:00:00,220.935,11.5925,77.325,0.0,0.0,1026.0,7.052666666666667,0.0,0.0
2019-01-28 21:00:00,188.496,11.425833333333335,81.04166666666667,0.0,0.0,1025.3333333333333,4.26725,0.0,0.0
2019-01-28 22:00:00,159.169,11.729166666666666,79.175,0.0,0.0,1025.5833333333333,6.6875,0.0,0.0
2019-01-28 23:00:00,149.632,11.693333333333333,79.02499999999999,0.0,0.0,1025.1666666666667,9.817166666666667,0.0,0.0
2019-01-29 00:00:00,147.262,11.473333333333334,81.925,0.0,0.0,1025.0,8.668833333333334,0.0,0.0
2019-01-29 01:00:00,124.887,11.265,80.18333333333334,0.0,0.0,1025.0,6.360166666666667,0.0,0.0
2019-01-29 02:00:00,120.792,11.3925,83.49166666666666,0.0,0.0,1025.0,8.6515,0.0,0.0
2019-01-29 03:00:00,115.853,11.145833333333334,85.22500000000001,0.0,0.0,1024.4166666666667,15.499666666666668,0.0,0.0
2019-01-29 04:00:00,125.688,11.386666666666668,83.76666666666667,0.0,0.0,1024.0,12.681166666666668,0.0,0.0
2019-01-29 05:00:00,148.755,11.383333333333333,83.69166666666666,0.0,0.0,1023.8333333333334,22.21166666666667,0.0,0.0
2019-01-29 06:00:00,162.31,11.469166666666666,81.83333333333333,0.0,0.0,1023.8333333333334,13.590000000000002,0.0,0.0
2019-01-29 07:00:00,242.624,11.098333333333334,84.20833333333333,0.0,0.0,1024.0,12.691416666666667,0.0,0.0
2019-01-29 08:00:00,376.856,11.320833333333333,81.02499999999999,0.0,0.0,1024.0,70.9425,0.0,0.0
2019-01-29 09:00:00,433.697,11.768333333333333,77.22500000000001,0.0,0.0,1024.0,172.24166666666667,0.0,0.0
2019-01-29 10:00:00,428.261,12.390833333333333,73.71666666666667,0.0,0.0,1024.0,297.90833333333336,0.0,0.0
2019-01-29 11:00:00,452.22,11.836666666666666,78.72500000000001,0.0,0.0,1024.0,350.72499999999997,0.0,0.0
2019-01-29 12:00:00,457.318,12.165833333333333,74.25833333333334,0.0,0.0,1023.0833333333334,342.48333333333335,0.0,0.0
2019-01-29 13:00:00,446.326,12.135833333333332,73.09666666666666,0.0,0.0,1022.4166666666666,279.2,0.0,0.0
2019-01-29 14:00:00,452.778,12.485833333333332,70.41333333333334,0.0,0.0,1022.0,261.7416666666667,0.0,0.0
2019-01-29 15:00:00,467.595,12.615833333333333,68.89416666666666,0.0,0.0,1021.3333333333334,216.9333333333333,0.0,0.0
2019-01-29 16:00:00,476.734,12.205833333333333,73.91916666666667,0.0,0.0,1021.0,61.1325,0.0,0.0
2019-01-29 17:00:00,463.78,11.735,80.175,0.0,0.0,1021.0,30.30633333333333,0.0,0.0
2019-01-29 18:00:00,368.266,11.451666666666666,85.58333333333333,0.0,0.0,1021.0,2.13725,0.0,0.0
2019-01-29 19:00:00,263.957,11.626666666666667,86.24166666666667,0.0,0.0,1021.0,2.95875,0.0,0.0
2019-01-29 20:00:00,222.816,11.744166666666667,86.39166666666667,0.0,0.0,1020.9166666666666,3.42225,0.11666666666666668,0.11666666666666668
2019-01-29 21:00:00,208.235,11.439166666666667,88.35833333333333,0.0,0.0,1021.0,2.9956666666666667,0.4666666666666666,0.5833333333333334
2019-01-29 22:00:00,177.589,11.119166666666667,87.99166666666667,0.0,0.0,1021.0,2.3679166666666664,0.13333333333333333,0.6999999999999998
2019-01-29 23:00:00,169.774,10.85,86.41666666666667,0.0,0.0,1020.75,2.8388333333333335,0.0,0.6999999999999998
2019-01-30 00:00:00,161.114,10.781666666666666,82.91666666666667,0.0,0.0,1020.3333333333334,4.131,0.0,0.0
2019-01-30 01:00:00,148.775,10.782499999999999,79.70833333333333,0.0,0.0,1020.0,3.0252499999999998,0.0,0.0
2019-01-30 02:00:00,139.184,10.686666666666667,74.77499999999999,0.0,0.0,1020.0,3.2586666666666666,0.0,0.0
2019-01-30 03:00:00,134.593,10.940833333333332,72.75833333333334,0.0,0.0,1019.5833333333334,3.6536666666666666,0.0,0.0
2019-01-30 04:00:00,131.157,10.694166666666666,77.875,0.0,0.0,1019.0,2.23175,0.0,0.0
2019-01-30 05:00:00,143.023,10.683333333333332,80.60833333333333,0.0,0.0,1019.0,4.068833333333333,0.0,0.0
2019-01-30 06:00:00,172.328,10.736666666666666,82.44166666666666,0.0,0.0,1018.6666666666666,3.270583333333333,0.0,0.0
2019-01-30 07:00:00,251.962,10.92,81.77499999999999,0.0,0.0,1018.3333333333334,3.7875833333333335,0.0,0.0
2019-01-30 08:00:00,415.001,11.175833333333335,81.86666666666666,0.0,0.0,1019.0,40.090833333333336,0.0,0.0
2019-01-30 09:00:00,464.144,11.390833333333333,83.08333333333333,0.0,0.0,1019.0,76.58916666666667,0.0,0.0
2019-01-30 10:00:00,461.461,11.331666666666665,87.73333333333333,0.0,0.0,1018.75,63.375,0.5583333333333333,0.5583333333333333
2019-01-30 11:00:00,470.926,11.954166666666666,87.48333333333333,0.0,0.0,1018.0,110.19833333333332,1.3333333333333333,1.875
2019-01-30 12:00:00,468.207,12.801666666666668,82.29166666666667,0.0,0.0,1017.1666666666666,162.42916666666667,0.03333333333333333,1.8999999999999997
2019-01-30 13:00:00,460.269,13.093333333333334,80.21666666666665,0.0,0.0,1016.0833333333334,195.79166666666666,0.05833333333333334,1.9583333333333333
2019-01-30 14:00:00,492.325,12.763333333333334,80.54166666666667,0.0,0.0,1015.25,130.525,0.09166666666666667,2.0500000000000003
2019-01-30 15:00:00,487.142,13.085,77.50833333333334,0.0,0.0,1015.0,144.14166666666668,0.05000000000000001,2.1
2019-01-30 16:00:00,443.979,13.128333333333332,79.46666666666667,0.0,0.0,1014.6666666666666,84.2025,0.0,2.1
2019-01-30 17:00:00,412.511,12.689166666666667,82.91666666666667,0.0,0.0,1014.0,29.80366666666667,0.075,2.1750000000000003
2019-01-30 18:00:00,375.513,12.470833333333333,85.26666666666667,0.0,0.0,1013.5,3.2608333333333337,0.4916666666666667,2.6666666666666665
2019-01-30 19:00:00,264.049,12.388333333333334,86.46666666666665,0.0,0.0,1013.0833333333334,1.7909166666666667,1.6916666666666667,4.341666666666667
2019-01-30 20:00:00,211.972,12.558333333333332,83.30833333333334,0.0,0.0,1013.0,2.68875,0.5,4.8
2019-01-30 21:00:00,159.773,12.751666666666667,83.49166666666666,0.0,0.0,1013.0,3.8014999999999994,0.025000000000000005,4.825
2019-01-30 22:00:00,147.525,12.760833333333332,83.21666666666667,0.0,0.0,1013.0,2.7695833333333333,0.075,4.9
2019-01-30 23:00:00,145.685,12.789166666666667,82.99166666666666,0.0,0.0,1013.0,2.8111666666666664,0.0,4.9
2019-01-31 00:00:00,138.497,12.606666666666667,86.66666666666667,0.0,0.0,1013.0,2.8823333333333334,0.05000000000000001,0.05000000000000001
2019-01-31 01:00:00,138.101,12.794166666666667,83.575,0.0,0.0,1012.0,2.7092500000000004,0.05000000000000001,0.10000000000000002
2019-01-31 02:00:00,135.963,12.755,82.55,0.0,0.0,1011.6666666666666,2.3379166666666666,0.0,0.10000000000000002
2019-01-31 03:00:00,133.234,12.85,82.7,0.0,0.0,1010.9166666666666,4.292166666666667,0.008333333333333333,0.10833333333333334
2019-01-31 04:00:00,127.306,12.631666666666668,84.64166666666667,0.0,0.0,1010.25,3.09225,0.10000000000000002,0.20000000000000004
2019-01-31 05:00:00,157.564,12.629166666666668,84.52499999999999,0.0,0.0,1010.0,2.591666666666667,0.10833333333333334,0.30833333333333335
2019-01-31 06:00:00,172.872,12.450000000000001,86.97500000000001,0.0,0.0,1009.9166666666666,2.347,0.6749999999999999,0.9833333333333334
2019-01-31 07:00:00,253.802,12.678333333333333,87.55,0.0,0.0,1009.3333333333334,3.6047499999999997,0.8833333333333333,1.8499999999999999
2019-01-31 08:00:00,385.141,12.860833333333332,87.10000000000001,0.0,0.0,1009.5833333333334,33.001666666666665,0.3666666666666667,2.2083333333333335
2019-01-31 09:00:00,450.346,12.729999999999999,86.13333333333333,0.0,0.0,1010.0,136.62666666666667,0.3833333333333333,2.591666666666667
2019-01-31 10:00:00,455.648,13.115833333333335,81.53333333333333,0.0,0.0,1010.0,208.39166666666665,0.008333333333333333,2.6
2019-01-31 11:00:00,458.945,13.040833333333333,82.65833333333333,0.0,0.0,1010.0,199.80916666666667,0.125,2.725
2019-01-31 12:00:00,473.147,13.270000000000001,77.55,0.0,0.0,1009.3333333333334,314.76666666666665,0.17500000000000002,2.9
2019-01-31 13:00:00,483.534,12.900833333333333,80.73333333333333,0.0,0.0,1008.5,232.4416666666667,0.0,2.9
2019-01-31 14:00:00,464.008,13.204166666666666,80.95,0.0,0.0,1007.5833333333334,149.04166666666666,0.03333333333333333,2.9333333333333336
2019-01-31 15:00:00,447.581,13.3525,81.68333333333334,0.0,0.0,1006.4166666666666,91.84250000000002,0.06666666666666667,3.0
2019-01-31 16:00:00,425.341,13.33,83.56666666666666,0.0,0.0,1006.0,48.064166666666665,0.10000000000000002,3.1
2019-01-31 17:00:00,415.562,12.945,87.58333333333333,0.0,0.0,1005.0,7.9816666666666665,0.6583333333333333,3.7583333333333333
2019-01-31 18:00:00,352.353,12.899166666666666,89.88333333333333,0.0,0.0,1004.25,2.6906666666666665,1.1500000000000001,4.883333333333334
2019-01-31 19:00:00,247.99,13.2575,90.04166666666667,0.0,0.0,1004.0,2.25225,0.5499999999999999,5.425
2019-01-31 20:00:00,206.128,13.315833333333332,90.13333333333333,0.0,0.0,1003.1666666666666,1.9176666666666666,0.31666666666666665,5.733333333333333
2019-01-31 21:00:00,162.814,13.0475,90.26666666666667,0.0,0.0,1003.0,1.4515,2.533333333333333,8.241666666666667
2019-01-31 22:00:00,143.406,12.183333333333332,85.85833333333333,0.0,0.0,1003.0,1.4675833333333335,2.858333333333333,11.049999999999999
2019-01-31 23:00:00,135.063,11.366666666666667,85.77499999999999,0.0,0.0,1003.0,1.8255,1.2083333333333333,12.241666666666667
2019-02-01 00:00:00,107.08,10.595,84.89166666666667,0.0,0.0,1002.8333333333334,1.5971666666666666,1.7583333333333335,0.4583333333333333
2019-02-01 01:00:00,109.023,11.090833333333334,77.825,0.0,0.0,1002.5,2.400333333333333,0.049999999999999996,0.5
2019-02-01 02:00:00,109.115,11.679166666666667,71.52166666666666,0.0,0.0,1002.0,3.58925,0.0,0.5
2019-02-01 03:00:00,107.676,11.6775,70.51583333333333,0.0,0.0,1002.0,2.596416666666667,0.05000000000000001,0.5499999999999999
2019-02-01 04:00:00,105.913,10.715833333333334,75.31666666666666,0.0,0.0,1002.0,2.09325,0.44166666666666665,0.9916666666666667
2019-02-01 05:00:00,123.217,10.782499999999999,71.39166666666667,0.0,0.0,1002.0,1.59725,0.09166666666666667,1.0833333333333333
2019-02-01 06:00:00,136.847,11.092500000000001,61.55083333333334,0.0,0.0,1002.0,1.73325,0.016666666666666666,1.1
2019-02-01 07:00:00,172.66,11.128333333333332,60.19916666666666,0.0,0.0,1002.25,7.837,0.0,1.1
2019-02-01 08:00:00,262.801,11.152500000000002,62.839999999999996,0.0,0.0,1003.0,87.52749999999999,0.0,1.1
2019-02-01 09:00:00,315.967,11.678333333333333,60.77666666666667,0.0,0.0,1003.0,201.3275,0.0,1.1
2019-02-01 10:00:00,360.3,12.055833333333332,60.294999999999995,0.0,0.0,1003.0,418.0416666666667,0.0,1.1
2019-02-01 11:00:00,385.766,11.916666666666666,62.28,0.0,0.0,1003.0,376.03249999999997,0.075,1.175
2019-02-01 12:00:00,391.831,11.585833333333333,67.97833333333334,0.0,0.0,1002.5,399.27500000000003,0.18333333333333335,1.3583333333333334
2019-02-01 13:00:00,370.568,11.271666666666667,63.79833333333334,0.0,0.0,1003.0833333333334,360.62999999999994,0.4666666666666666,1.8166666666666667
2019-02-01 14:00:00,371.217,11.410833333333334,60.42583333333334,0.0,0.0,1003.8333333333334,451.5916666666667,0.24166666666666667,2.0500000000000003
2019-02-01 15:00:00,368.27,12.079166666666666,51.88083333333333,0.0,0.0,1004.4166666666666,358.6583333333333,0.05833333333333334,2.1
2019-02-01 16:00:00,358.216,11.725833333333334,49.98166666666666,0.0,0.0,1005.0833333333334,85.91333333333334,0.0,2.1
2019-02-01 17:00:00,358.86,9.558333333333334,66.625,0.0,0.0,1006.75,21.9075,0.075,2.1750000000000003
2019-02-01 18:00:00,328.586,10.8575,63.09916666666666,0.0,0.0,1007.5,1.9756666666666665,0.025000000000000005,2.2
2019-02-01 19:00:00,229.855,9.525833333333333,75.20833333333333,0.0,0.0,1008.8333333333334,2.183333333333333,0.8833333333333333,3.0833333333333335
2019-02-01 20:00:00,187.059,9.831666666666667,69.66166666666668,0.0,0.0,1009.5833333333334,2.2325000000000004,0.8083333333333332,3.8666666666666667
2019-02-01 21:00:00,148.49,10.671666666666667,65.72166666666666,0.0,0.0,1010.3333333333334,1.5744166666666668,0.44166666666666665,4.3
2019-02-01 22:00:00,130.318,10.078333333333333,68.3125,0.0,0.0,1011.0,1.8929166666666666,0.20000000000000004,4.5
2019-02-01 23:00:00,135.535,10.203333333333333,68.115,0.0,0.0,1011.5833333333334,2.3355833333333336,0.0,4.5
2019-02-02 00:00:00,130.831,9.898333333333333,66.69416666666667,0.0,0.0,1012.4166666666666,2.4006666666666665,0.03333333333333333,0.03333333333333333
2019-02-02 01:00:00,125.631,9.475,68.6875,0.0,0.0,1013.0833333333334,1.7476666666666667,0.3166666666666667,0.35000000000000003
2019-02-02 02:00:00,125.722,9.591666666666667,65.5775,0.0,0.0,1014.0,3.044916666666667,0.049999999999999996,0.4000000000000001
2019-02-02 03:00:00,120.144,9.249166666666666,63.14416666666667,0.0,0.0,1014.5833333333334,2.2255,0.0,0.4000000000000001
2019-02-02 04:00:00,114.123,8.93,66.66250000000001,0.0,0.0,1015.0,2.9271666666666665,0.0,0.4000000000000001
2019-02-02 05:00:00,112.002,9.2575,65.04166666666667,0.0,0.0,1015.75,2.9988333333333332,0.0,0.4000000000000001
2019-02-02 06:00:00,110.139,9.174166666666666,62.370000000000005,0.0,0.0,1016.5,3.5898333333333334,0.0,0.4000000000000001
2019-02-02 07:00:00,124.688,9.12,56.968333333333334,0.0,0.0,1017.75,7.39675,0.0,0.4000000000000001
2019-02-02 08:00:00,132.556,9.453333333333333,51.409166666666664,0.0,0.0,1019.0833333333334,101.25,0.0,0.4000000000000001
2019-02-02 09:00:00,133.477,10.0925,50.59583333333333,0.0,0.0,1020.3333333333334,254.48333333333335,0.0,0.4000000000000001
2019-02-02 10:00:00,146.084,10.602500000000001,51.344166666666666,0.0,0.0,1021.3333333333334,347.2083333333333,0.0,0.4000000000000001
2019-02-02 11:00:00,149.307,10.598333333333334,51.9475,0.0,0.0,1022.1666666666666,336.6958333333333,0.0,0.4000000000000001
2019-02-02 12:00:00,150.49,10.560833333333333,57.844166666666666,0.0,0.0,1022.4166666666666,543.2833333333334,0.0,0.4000000000000001
2019-02-02 13:00:00,145.661,11.5075,48.012499999999996,0.0,0.0,1022.0,469.69166666666666,0.0,0.4000000000000001
2019-02-02 14:00:00,149.553,11.518333333333333,45.66,0.0,0.0,1023.0,428.74666666666667,0.0,0.4000000000000001
2019-02-02 15:00:00,153.005,11.271666666666667,46.64666666666667,0.0,0.0,1023.0,282.225,0.0,0.4000000000000001
2019-02-02 16:00:00,151.758,10.629166666666666,52.12416666666667,0.0,0.0,1023.6666666666666,199.785,0.0,0.4000000000000001
2019-02-02 17:00:00,155.872,10.371666666666668,53.20250000000001,0.0,0.0,1024.0,42.13016666666667,0.0,0.4000000000000001
2019-02-02 18:00:00,156.959,9.564166666666667,60.413333333333334,0.0,0.0,1024.5833333333333,2.2340833333333334,0.0,0.4000000000000001
2019-02-02 19:00:00,151.084,9.134166666666667,61.845,0.0,0.0,1025.5,2.238916666666667,0.0,0.4000000000000001
2019-02-02 20:00:00,141.253,8.748333333333333,65.05499999999999,0.0,0.0,1026.25,2.44,0.0,0.4000000000000001
2019-02-02 21:00:00,126.04,8.540000000000001,65.35833333333333,0.0,0.0,1026.9166666666667,3.0887499999999997,0.0,0.4000000000000001
2019-02-02 22:00:00,129.38,8.611666666666666,64.22083333333333,0.0,0.0,1027.0,2.7264166666666667,0.0,0.4000000000000001
2019-02-02 23:00:00,130.019,8.701666666666666,63.30166666666667,0.0,0.0,1027.5833333333333,4.870916666666667,0.0,0.4000000000000001
2019-02-03 00:00:00,112.784,8.5575,63.99916666666667,0.0,0.0,1028.0,3.534333333333333,0.0,0.0
